date,atm_id,location_type,net_cash_out,num_withdrawals,is_holiday,replenishment,start_balance,end_of_day_balance,stockout
2023-05-18,ATM003,corporate_park,614300,192,0,1536000,2349800,1735500,0
2023-05-18,ATM004,rural_branch,366700,115,0,0,721000,354200,0
2023-05-18,ATM005,transit_hub,865400,270,0,0,2002400,1137000,0
2023-05-19,ATM001,metro_retail,1382000,432,0,2547000,3540500,2158500,0
2023-05-19,ATM002,urban_residential,709600,222,0,1455000,2030200,1320600,0
2023-05-19,ATM003,corporate_park,677200,212,0,0,1735500,1058200,0
2023-05-19,ATM004,rural_branch,456800,143,0,916000,1270200,813400,0
2023-05-19,ATM005,transit_hub,1323200,413,0,2543000,3680000,2356800,0
2023-05-20,ATM001,metro_retail,1714600,536,0,0,2158500,443900,0
2023-05-20,ATM002,urban_residential,1041000,325,0,0,1320600,279600,0
2023-05-20,ATM003,corporate_park,853400,267,0,0,1058200,204900,0
2023-05-20,ATM004,rural_branch,636700,199,0,0,813400,176700,0
2023-05-20,ATM005,transit_hub,1815000,567,0,0,2356800,541800,0
2023-05-21,ATM001,metro_retail,1219100,381,0,3096000,3539900,2320800,0
2023-05-21,ATM002,urban_residential,819900,256,0,1750000,2029600,1209600,0
2023-05-21,ATM003,corporate_park,822500,257,0,2145000,2349900,1527400,0
2023-05-21,ATM004,rural_branch,614000,192,0,1093000,1269700,655700,0
2023-05-21,ATM005,transit_hub,1312700,410,0,3138000,3679800,2367200,0
2023-05-22,ATM001,metro_retail,1078700,337,0,0,2320800,1242100,0
2023-05-22,ATM002,urban_residential,648900,203,0,0,1209600,560800,0
2023-05-22,ATM003,corporate_park,808200,253,0,0,1527400,719200,0
2023-05-22,ATM004,rural_branch,485500,152,0,0,655700,170200,0
2023-05-22,ATM005,transit_hub,1104100,345,0,0,2367200,1263100,0
2023-05-23,ATM001,metro_retail,832800,260,0,0,1242100,409300,0
2023-05-23,ATM002,urban_residential,412300,129,0,1469000,2029800,1617500,0
2023-05-23,ATM003,corporate_park,540100,169,0,1631000,2350200,1810100,0
2023-05-23,ATM004,rural_branch,335000,105,0,1100000,1270200,935200,0
2023-05-23,ATM005,transit_hub,829600,259,0,2417000,3680100,2850500,0
2023-05-24,ATM001,metro_retail,921600,288,0,3131000,3540300,2618700,0
2023-05-24,ATM002,urban_residential,432000,135,0,0,1617500,1185500,0
2023-05-24,ATM003,corporate_park,479500,150,0,0,1810100,1330600,0
2023-05-24,ATM004,rural_branch,272200,85,0,0,935200,663000,0
2023-05-24,ATM005,transit_hub,879000,275,0,0,2850500,1971500,0
2023-05-25,ATM001,metro_retail,870700,272,0,0,2618700,1748000,0
2023-05-25,ATM002,urban_residential,445500,139,0,0,1185500,740000,0
2023-05-25,ATM003,corporate_park,507700,159,0,0,1330600,822900,0
2023-05-25,ATM004,rural_branch,348300,109,0,0,663000,314700,0
2023-05-25,ATM005,transit_hub,839100,262,0,0,1971500,1132400,0
2023-05-26,ATM001,metro_retail,1236100,386,0,0,1748000,512000,0
2023-05-26,ATM002,urban_residential,555600,174,0,0,740000,184400,0
2023-05-26,ATM003,corporate_park,809200,253,0,0,822900,13700,0
2023-05-26,ATM004,rural_branch,431300,135,0,955000,1269700,838400,0
2023-05-26,ATM005,transit_hub,1192600,373,0,2548000,3680400,2487800,0
2023-05-27,ATM001,metro_retail,1585600,496,0,3028000,3540000,1954300,0
2023-05-27,ATM002,urban_residential,894100,279,0,1846000,2030400,1136300,0
2023-05-27,ATM003,corporate_park,933300,292,0,2336000,2349700,1416400,0
2023-05-27,ATM004,rural_branch,622300,194,0,0,838400,216100,0
2023-05-27,ATM005,transit_hub,1723500,539,0,0,2487800,764300,0
2023-05-28,ATM001,metro_retail,1304800,408,0,0,1954300,649500,0
2023-05-28,ATM002,urban_residential,848800,265,0,0,1136300,287500,0
2023-05-28,ATM003,corporate_park,886200,277,0,0,1416400,530200,0
2023-05-28,ATM004,rural_branch,527600,165,0,1054000,1270100,742500,0
2023-05-28,ATM005,transit_hub,1360200,425,0,2916000,3680300,2320100,0
2023-05-29,ATM001,metro_retail,1342700,420,0,2890000,3539500,2196900,0
2023-05-29,ATM002,urban_residential,726900,227,0,1743000,2030500,1303600,0
2023-05-29,ATM003,corporate_park,722900,226,0,1820000,2350200,1627300,0
2023-05-29,ATM004,rural_branch,504300,158,0,0,742500,238300,0
2023-05-29,ATM005,transit_hub,1360900,425,0,0,2320100,959200,0
2023-05-30,ATM001,metro_retail,1019000,318,0,0,2196900,1177900,0
2023-05-30,ATM002,urban_residential,604500,189,0,0,1303600,699100,0
2023-05-30,ATM003,corporate_park,715900,224,0,0,1627300,911400,0
2023-05-30,ATM004,rural_branch,478900,150,0,1032000,1270300,791400,0
2023-05-30,ATM005,transit_hub,1113100,348,0,2721000,3680200,2567000,0
2023-05-31,ATM001,metro_retail,1015500,317,0,2362000,3539900,2524300,0
2023-05-31,ATM002,urban_residential,557600,174,0,1331000,2030100,1472400,0
2023-05-31,ATM003,corporate_park,652900,204,0,0,911400,258500,0
2023-05-31,ATM004,rural_branch,392000,123,0,0,791400,399400,0
2023-05-31,ATM005,transit_hub,1020900,319,0,0,2567000,1546200,0
2023-06-01,ATM001,metro_retail,1199300,375,0,0,2524300,1325000,0
2023-06-01,ATM002,urban_residential,658400,206,0,0,1472400,814000,0
2023-06-01,ATM003,corporate_park,698300,218,0,2092000,2350500,1652200,0
2023-06-01,ATM004,rural_branch,428900,134,0,871000,1270400,841600,0
2023-06-01,ATM005,transit_hub,1295000,405,0,0,1546200,251200,0
2023-06-02,ATM001,metro_retail,1325000,414,0,0,1325000,0,1
2023-06-02,ATM002,urban_residential,814000,254,0,0,814000,0,1
2023-06-02,ATM003,corporate_park,939300,294,0,0,1652200,712900,0
2023-06-02,ATM004,rural_branch,669400,209,0,0,841600,172200,0
2023-06-02,ATM005,transit_hub,1904300,595,0,3429000,3680200,1775900,0
2023-06-03,ATM001,metro_retail,1908800,596,0,3540000,3540000,1631200,0
2023-06-03,ATM002,urban_residential,1023500,320,0,2030000,2030000,1006500,0
2023-06-03,ATM003,corporate_park,1190900,372,0,1637000,2349900,1159000,0
2023-06-03,ATM004,rural_branch,835700,261,0,1098000,1270200,434500,0
2023-06-03,ATM005,transit_hub,1775900,555,0,0,1775900,0,1
2023-06-04,ATM001,metro_retail,1348900,422,0,0,1631200,282300,0
2023-06-04,ATM002,urban_residential,836700,261,0,0,1006500,169900,0
2023-06-04,ATM003,corporate_park,795900,249,0,0,1159000,363100,0
2023-06-04,ATM004,rural_branch,544100,170,0,836000,1270500,726400,0
2023-06-04,ATM005,transit_hub,1413300,442,0,3680000,3680000,2266700,0
2023-06-05,ATM001,metro_retail,1035200,324,0,3258000,3540300,2505100,0
2023-06-05,ATM002,urban_residential,508000,159,0,1860000,2029900,1521900,0
2023-06-05,ATM003,corporate_park,681500,213,0,1987000,2350100,1668600,0
2023-06-05,ATM004,rural_branch,380600,119,0,0,726400,345800,0
2023-06-05,ATM005,transit_hub,1095800,342,0,0,2266700,1170900,0
2023-06-06,ATM001,metro_retail,794800,248,0,0,2505100,1710400,0
2023-06-06,ATM002,urban_residential,469500,147,0,0,1521900,1052400,0
2023-06-06,ATM003,corporate_park,461700,144,0,0,1668600,1206900,0
2023-06-06,ATM004,rural_branch,303100,95,0,924000,1269800,966600,0
2023-06-06,ATM005,transit_hub,759600,237,0,2509000,3679900,2920300,0
2023-06-07,ATM001,metro_retail,942000,294,0,0,1710400,768400,0
2023-06-07,ATM002,urban_residential,484400,151,0,0,1052400,568000,0
2023-06-07,ATM003,corporate_park,496100,155,0,0,1206900,710800,0
2023-06-07,ATM004,rural_branch,320400,100,0,0,966600,646200,0
2023-06-07,ATM005,transit_hub,943700,295,0,0,2920300,1976600,0
2023-06-08,ATM001,metro_retail,909400,284,0,2772000,3540400,2631000,0
2023-06-08,ATM002,urban_residential,522100,163,0,1462000,2030000,1507900,0
2023-06-08,ATM003,corporate_park,658700,206,0,1639000,2349800,1691100,0
2023-06-08,ATM004,rural_branch,326600,102,0,0,646200,319600,0
2023-06-08,ATM005,transit_hub,991200,310,0,0,1976600,985400,0
2023-06-09,ATM001,metro_retail,1250400,391,0,0,2631000,1380700,0
2023-06-09,ATM002,urban_residential,708000,221,0,0,1507900,799900,0
2023-06-09,ATM003,corporate_park,708200,221,0,0,1691100,982900,0
2023-06-09,ATM004,rural_branch,445700,139,0,950000,1269600,823900,0
2023-06-09,ATM005,transit_hub,1409600,441,0,2695000,3680400,2270800,0
2023-06-10,ATM001,metro_retail,1380700,431,0,0,1380700,0,1
2023-06-10,ATM002,urban_residential,770100,241,0,0,799900,29800,0
2023-06-10,ATM003,corporate_park,929600,290,0,0,982900,53300,0
2023-06-10,ATM004,rural_branch,611500,191,0,0,823900,212400,0
2023-06-10,ATM005,transit_hub,2098100,656,0,0,2270800,172700,0
2023-06-11,ATM001,metro_retail,1533300,479,0,3540000,3540000,2006700,0
2023-06-11,ATM002,urban_residential,651000,203,0,2000000,2029800,1378800,0
2023-06-11,ATM003,corporate_park,818800,256,0,2297000,2350300,1531500,0
2023-06-11,ATM004,rural_branch,473400,148,0,1058000,1270400,797000,0
2023-06-11,ATM005,transit_hub,1396900,437,0,3507000,3679700,2282700,0
2023-06-12,ATM001,metro_retail,1095600,342,0,0,2006700,911100,0
2023-06-12,ATM002,urban_residential,542100,169,0,0,1378800,836700,0
2023-06-12,ATM003,corporate_park,647900,202,0,0,1531500,883700,0
2023-06-12,ATM004,rural_branch,422200,132,0,0,797000,374700,0
2023-06-12,ATM005,transit_hub,1157500,362,0,0,2282700,1125300,0
2023-06-13,ATM001,metro_retail,881300,275,0,2629000,3540100,2658800,0
2023-06-13,ATM002,urban_residential,443600,139,0,0,836700,393100,0
2023-06-13,ATM003,corporate_park,586000,183,0,0,883700,297700,0
2023-06-13,ATM004,rural_branch,293200,92,0,895000,1269700,976500,0
2023-06-13,ATM005,transit_hub,786400,246,0,2555000,3680300,2893900,0
2023-06-14,ATM001,metro_retail,713400,223,0,0,2658800,1945300,0
2023-06-14,ATM002,urban_residential,450200,141,0,1637000,2030100,1579900,0
2023-06-14,ATM003,corporate_park,464100,145,0,2052000,2349700,1885600,0
2023-06-14,ATM004,rural_branch,337800,106,0,0,976500,638700,0
2023-06-14,ATM005,transit_hub,981900,307,0,0,2893900,1912000,0
2023-06-15,ATM001,metro_retail,965800,302,0,0,1945300,979500,0
2023-06-15,ATM002,urban_residential,519000,162,0,0,1579900,1061000,0
2023-06-15,ATM003,corporate_park,647300,202,0,0,1885600,1238300,0
2023-06-15,ATM004,rural_branch,393100,123,0,0,638700,245600,0
2023-06-15,ATM005,transit_hub,1089200,340,0,0,1912000,822800,0
2023-06-16,ATM001,metro_retail,1127900,352,0,2561000,3540500,2412600,0
2023-06-16,ATM002,urban_residential,704300,220,0,0,1061000,356700,0
2023-06-16,ATM003,corporate_park,707700,221,0,0,1238300,530600,0
2023-06-16,ATM004,rural_branch,556700,174,0,1024000,1269600,712900,0
2023-06-16,ATM005,transit_hub,1377400,430,0,2857000,3679800,2302400,0
2023-06-17,ATM001,metro_retail,1638700,512,0,0,2412600,773900,0
2023-06-17,ATM002,urban_residential,810500,253,0,1673000,2029700,1219200,0
2023-06-17,ATM003,corporate_park,1036100,324,0,1819000,2349600,1313500,0
2023-06-17,ATM004,rural_branch,546300,171,0,0,712900,166600,0
2023-06-17,ATM005,transit_hub,1753300,548,0,0,2302400,549100,0
2023-06-18,ATM001,metro_retail,1426900,446,0,2766000,3539900,2113000,0
2023-06-18,ATM002,urban_residential,680600,213,0,0,1219200,538700,0
2023-06-18,ATM003,corporate_park,816500,255,0,0,1313500,497000,0
2023-06-18,ATM004,rural_branch,625300,195,0,1103000,1269600,644400,0
2023-06-18,ATM005,transit_hub,1416700,443,0,3131000,3680100,2263400,0
2023-06-19,ATM001,metro_retail,1038500,325,0,0,2113000,1074500,0
2023-06-19,ATM002,urban_residential,592400,185,0,1491000,2029700,1437300,0
2023-06-19,ATM003,corporate_park,654300,204,0,1853000,2350000,1695700,0
2023-06-19,ATM004,rural_branch,407800,127,0,0,644400,236600,0
2023-06-19,ATM005,transit_hub,930600,291,0,0,2263400,1332800,0
2023-06-20,ATM001,metro_retail,884800,276,0,2465000,3539500,2654700,0
2023-06-20,ATM002,urban_residential,448400,140,0,0,1437300,989000,0
2023-06-20,ATM003,corporate_park,521800,163,0,0,1695700,1173900,0
2023-06-20,ATM004,rural_branch,337800,106,0,1033000,1269600,931800,0
2023-06-20,ATM005,transit_hub,950000,297,0,0,1332800,382800,0
2023-06-21,ATM001,metro_retail,784600,245,0,0,2654700,1870100,0
2023-06-21,ATM002,urban_residential,453300,142,0,0,989000,535700,0
2023-06-21,ATM003,corporate_park,513700,161,0,0,1173900,660200,0
2023-06-21,ATM004,rural_branch,338800,106,0,0,931800,593000,0
2023-06-21,ATM005,transit_hub,894100,279,0,3297000,3679800,2785800,0
2023-06-22,ATM001,metro_retail,946500,296,0,0,1870100,923700,0
2023-06-22,ATM002,urban_residential,450500,141,0,1494000,2029700,1579200,0
2023-06-22,ATM003,corporate_park,489600,153,0,1690000,2350200,1860600,0
2023-06-22,ATM004,rural_branch,379300,119,0,0,593000,213700,0
2023-06-22,ATM005,transit_hub,934700,292,0,0,2785800,1851100,0
2023-06-23,ATM001,metro_retail,1172000,366,0,2616000,3539700,2367700,0
2023-06-23,ATM002,urban_residential,664300,208,0,0,1579200,914900,0
2023-06-23,ATM003,corporate_park,700800,219,0,0,1860600,1159800,0
2023-06-23,ATM004,rural_branch,482500,151,0,1056000,1269700,787100,0
2023-06-23,ATM005,transit_hub,1195100,373,0,0,1851100,656100,0
2023-06-24,ATM001,metro_retail,1657000,518,0,0,2367700,710700,0
2023-06-24,ATM002,urban_residential,914900,286,0,0,914900,0,1
2023-06-24,ATM003,corporate_park,1159800,362,0,0,1159800,0,1
2023-06-24,ATM004,rural_branch,656300,205,0,0,787100,130900,0
2023-06-24,ATM005,transit_hub,1793500,560,0,3024000,3680100,1886500,0
2023-06-25,ATM001,metro_retail,1432800,448,0,2829000,3539700,2106900,0
2023-06-25,ATM002,urban_residential,689600,216,0,2030000,2030000,1340400,0
2023-06-25,ATM003,corporate_park,871700,272,0,2350000,2350000,1478300,0
2023-06-25,ATM004,rural_branch,538900,168,0,1139000,1269900,731000,0
2023-06-25,ATM005,transit_hub,1467900,459,0,0,1886500,418700,0
2023-06-26,ATM001,metro_retail,1118100,349,0,0,2106900,988800,0
2023-06-26,ATM002,urban_residential,534600,167,0,0,1340400,805800,0
2023-06-26,ATM003,corporate_park,643800,201,0,0,1478300,834500,0
2023-06-26,ATM004,rural_branch,444400,139,0,0,731000,286600,0
2023-06-26,ATM005,transit_hub,1159700,362,0,3261000,3679700,2520000,0
2023-06-27,ATM001,metro_retail,852200,266,0,2551000,3539800,2687600,0
2023-06-27,ATM002,urban_residential,481400,150,0,0,805800,324400,0
2023-06-27,ATM003,corporate_park,557500,174,0,0,834500,277000,0
2023-06-27,ATM004,rural_branch,290900,91,0,983000,1269600,978700,0
2023-06-27,ATM005,transit_hub,787500,246,0,0,2520000,1732400,0
2023-06-28,ATM001,metro_retail,1220000,381,0,0,2687600,1467600,0
2023-06-28,ATM002,urban_residential,662900,207,0,1706000,2030400,1367500,0
2023-06-28,ATM003,corporate_park,632400,198,0,2073000,2350000,1717600,0
2023-06-28,ATM004,rural_branch,420200,131,0,0,978700,558500,0
2023-06-28,ATM005,transit_hub,1008200,315,0,0,1732400,724200,0
2023-06-29,ATM001,metro_retail,1160900,363,0,0,1467600,306700,0
2023-06-29,ATM002,urban_residential,604300,189,0,0,1367500,763200,0
2023-06-29,ATM003,corporate_park,579000,181,0,0,1717600,1138600,0
2023-06-29,ATM004,rural_branch,523300,164,0,0,558500,35300,0
2023-06-29,ATM005,transit_hub,1183000,370,0,2956000,3680200,2497200,0
2023-06-30,ATM001,metro_retail,1629900,509,0,3233000,3539700,1909800,0
2023-06-30,ATM002,urban_residential,763200,238,0,0,763200,0,1
2023-06-30,ATM003,corporate_park,1009300,315,0,0,1138600,129200,0
2023-06-30,ATM004,rural_branch,763200,238,0,1235000,1270300,507100,0
2023-06-30,ATM005,transit_hub,1647400,515,0,0,2497200,849900,0
2023-07-01,ATM001,metro_retail,1909800,597,0,0,1909800,0,1
2023-07-01,ATM002,urban_residential,1126000,352,0,2030000,2030000,904000,0
2023-07-01,ATM003,corporate_park,1387600,434,0,2221000,2350200,962700,0
2023-07-01,ATM004,rural_branch,507100,158,0,0,507100,0,1
2023-07-01,ATM005,transit_hub,2234800,698,0,2830000,3679900,1445100,0
2023-07-02,ATM001,metro_retail,2100000,656,0,3540000,3540000,1440000,0
2023-07-02,ATM002,urban_residential,904000,283,0,0,904000,0,1
2023-07-02,ATM003,corporate_park,962700,301,0,0,962700,0,1
2023-07-02,ATM004,rural_branch,851000,266,0,1270000,1270000,419000,0
2023-07-02,ATM005,transit_hub,1445100,452,0,0,1445100,0,1
2023-07-03,ATM001,metro_retail,1325400,414,0,0,1440000,114600,0
2023-07-03,ATM002,urban_residential,667700,209,0,2030000,2030000,1362300,0
2023-07-03,ATM003,corporate_park,775700,242,0,2350000,2350000,1574300,0
2023-07-03,ATM004,rural_branch,545100,170,0,851000,1270000,724900,0
2023-07-03,ATM005,transit_hub,1378700,431,0,3680000,3680000,2301300,0
2023-07-04,ATM001,metro_retail,801300,250,0,3425000,3539600,2738300,0
2023-07-04,ATM002,urban_residential,536400,168,0,0,1362300,825900,0
2023-07-04,ATM003,corporate_park,516200,161,0,0,1574300,1058100,0
2023-07-04,ATM004,rural_branch,353900,111,0,0,724900,371000,0
2023-07-04,ATM005,transit_hub,856800,268,0,0,2301300,1444400,0
2023-07-05,ATM001,metro_retail,905400,283,0,0,2738300,1832900,0
2023-07-05,ATM002,urban_residential,538800,168,0,0,825900,287100,0
2023-07-05,ATM003,corporate_park,542400,169,0,0,1058100,515700,0
2023-07-05,ATM004,rural_branch,377600,118,0,899000,1270000,892400,0
2023-07-05,ATM005,transit_hub,867100,271,0,0,1444400,577300,0
2023-07-06,ATM001,metro_retail,987200,309,0,0,1832900,845700,0
2023-07-06,ATM002,urban_residential,479500,150,0,1743000,2030100,1550600,0
2023-07-06,ATM003,corporate_park,538400,168,0,1834000,2349700,1811400,0
2023-07-06,ATM004,rural_branch,343800,107,0,0,892400,548600,0
2023-07-06,ATM005,transit_hub,1032100,323,0,3103000,3680300,2648200,0
2023-07-07,ATM001,metro_retail,1428000,446,0,2694000,3539700,2111700,0
2023-07-07,ATM002,urban_residential,766500,240,0,0,1550600,784100,0
2023-07-07,ATM003,corporate_park,810300,253,0,0,1811400,1001100,0
2023-07-07,ATM004,rural_branch,451500,141,0,0,548600,97100,0
2023-07-07,ATM005,transit_hub,1322600,413,0,0,2648200,1325600,0
2023-07-08,ATM001,metro_retail,1548400,484,0,0,2111700,563300,0
2023-07-08,ATM002,urban_residential,784100,245,0,0,784100,0,1
2023-07-08,ATM003,corporate_park,1000300,313,0,0,1001100,800,0
2023-07-08,ATM004,rural_branch,618400,193,0,1173000,1270100,651700,0
2023-07-08,ATM005,transit_hub,1325600,414,0,0,1325600,0,1
2023-07-09,ATM001,metro_retail,1436400,449,0,2977000,3540300,2104000,0
2023-07-09,ATM002,urban_residential,838300,262,0,2030000,2030000,1191700,0
2023-07-09,ATM003,corporate_park,804700,251,0,2349000,2349800,1545100,0
2023-07-09,ATM004,rural_branch,555700,174,0,0,651700,96000,0
2023-07-09,ATM005,transit_hub,1296900,405,0,3680000,3680000,2383100,0
2023-07-10,ATM001,metro_retail,1045800,327,0,0,2104000,1058200,0
2023-07-10,ATM002,urban_residential,583300,182,0,0,1191700,608300,0
2023-07-10,ATM003,corporate_park,732900,229,0,0,1545100,812200,0
2023-07-10,ATM004,rural_branch,381700,119,0,1174000,1270000,888300,0
2023-07-10,ATM005,transit_hub,1243600,389,0,0,2383100,1139500,0
2023-07-11,ATM001,metro_retail,802600,251,0,2482000,3540200,2737600,0
2023-07-11,ATM002,urban_residential,463100,145,0,1422000,2030300,1567200,0
2023-07-11,ATM003,corporate_park,518600,162,0,1538000,2350200,1831600,0
2023-07-11,ATM004,rural_branch,283000,88,0,0,888300,605300,0
2023-07-11,ATM005,transit_hub,892100,279,0,2540000,3679500,2787400,0
2023-07-12,ATM001,metro_retail,891600,279,0,0,2737600,1846100,0
2023-07-12,ATM002,urban_residential,503400,157,0,0,1567200,1063800,0
2023-07-12,ATM003,corporate_park,505900,158,0,0,1831600,1325700,0
2023-07-12,ATM004,rural_branch,296400,93,0,0,605300,308900,0
2023-07-12,ATM005,transit_hub,860900,269,0,0,2787400,1926500,0
2023-07-13,ATM001,metro_retail,807600,252,0,0,1846100,1038500,0
2023-07-13,ATM002,urban_residential,493600,154,0,0,1063800,570200,0
2023-07-13,ATM003,corporate_park,512500,160,0,0,1325700,813200,0
2023-07-13,ATM004,rural_branch,306100,96,0,961000,1269900,963900,0
2023-07-13,ATM005,transit_hub,939500,294,0,0,1926500,987000,0
2023-07-14,ATM001,metro_retail,1336100,418,0,2502000,3540500,2204400,0
2023-07-14,ATM002,urban_residential,782600,245,0,1460000,2030200,1247700,0
2023-07-14,ATM003,corporate_park,684700,214,0,1537000,2350200,1665500,0
2023-07-14,ATM004,rural_branch,527800,165,0,0,963900,436000,0
2023-07-14,ATM005,transit_hub,1480800,463,0,2693000,3680000,2199200,0
2023-07-15,ATM001,metro_retail,1910700,597,0,0,2204400,293700,0
2023-07-15,ATM002,urban_residential,877800,274,0,0,1247700,369900,0
2023-07-15,ATM003,corporate_park,1136600,355,0,0,1665500,528900,0
2023-07-15,ATM004,rural_branch,821800,257,0,834000,1270000,448200,0
2023-07-15,ATM005,transit_hub,1829900,572,0,0,2199200,369300,0
2023-07-16,ATM001,metro_retail,1586200,496,0,3246000,3539700,1953500,0
2023-07-16,ATM002,urban_residential,745100,233,0,1660000,2029900,1284800,0
2023-07-16,ATM003,corporate_park,854100,267,0,1821000,2349900,1495800,0
2023-07-16,ATM004,rural_branch,448200,140,0,0,448200,0,1
2023-07-16,ATM005,transit_hub,1371900,429,0,3311000,3680300,2308300,0
2023-07-17,ATM001,metro_retail,1108300,346,0,0,1953500,845300,0
2023-07-17,ATM002,urban_residential,548200,171,0,0,1284800,736700,0
2023-07-17,ATM003,corporate_park,705400,220,0,0,1495800,790400,0
2023-07-17,ATM004,rural_branch,361100,113,0,1270000,1270000,908900,0
2023-07-17,ATM005,transit_hub,1092900,342,0,0,2308300,1215500,0
2023-07-18,ATM001,metro_retail,761900,238,0,2695000,3540300,2778400,0
2023-07-18,ATM002,urban_residential,489400,153,0,0,736700,247200,0
2023-07-18,ATM003,corporate_park,563200,176,0,1560000,2350400,1787200,0
2023-07-18,ATM004,rural_branch,326200,102,0,0,908900,582800,0
2023-07-18,ATM005,transit_hub,937200,293,0,2465000,3680500,2743200,0
2023-07-19,ATM001,metro_retail,797500,249,0,0,2778400,1980900,0
2023-07-19,ATM002,urban_residential,442500,138,0,1783000,2030200,1587700,0
2023-07-19,ATM003,corporate_park,429200,134,0,0,1787200,1358000,0
2023-07-19,ATM004,rural_branch,286200,89,0,0,582800,296600,0
2023-07-19,ATM005,transit_hub,891900,279,0,0,2743200,1851300,0
2023-07-20,ATM001,metro_retail,922600,288,0,0,1980900,1058300,0
2023-07-20,ATM002,urban_residential,493200,154,0,0,1587700,1094500,0
2023-07-20,ATM003,corporate_park,552200,173,0,0,1358000,805700,0
2023-07-20,ATM004,rural_branch,356500,111,0,973000,1269600,913100,0
2023-07-20,ATM005,transit_hub,955300,299,0,0,1851300,896000,0
2023-07-21,ATM001,metro_retail,1321000,413,0,2482000,3540300,2219300,0
2023-07-21,ATM002,urban_residential,621700,194,0,0,1094500,472900,0
2023-07-21,ATM003,corporate_park,639800,200,0,1544000,2349700,1709900,0
2023-07-21,ATM004,rural_branch,444400,139,0,0,913100,468700,0
2023-07-21,ATM005,transit_hub,1217100,380,0,2784000,3680000,2463000,0
2023-07-22,ATM001,metro_retail,1794400,561,0,0,2219300,424900,0
2023-07-22,ATM002,urban_residential,889700,278,0,1557000,2029900,1140200,0
2023-07-22,ATM003,corporate_park,1015400,317,0,0,1709900,694500,0
2023-07-22,ATM004,rural_branch,468700,146,0,0,468700,0,1
2023-07-22,ATM005,transit_hub,1755000,548,0,0,2463000,708000,0
2023-07-23,ATM001,metro_retail,1248500,390,0,3115000,3539900,2291400,0
2023-07-23,ATM002,urban_residential,910500,285,0,0,1140200,229700,0
2023-07-23,ATM003,corporate_park,756900,237,0,1656000,2350500,1593500,0
2023-07-23,ATM004,rural_branch,587000,183,0,1270000,1270000,683000,0
2023-07-23,ATM005,transit_hub,1509800,472,0,2972000,3680000,2170100,0
2023-07-24,ATM001,metro_retail,1066900,333,0,0,2291400,1224500,0
2023-07-24,ATM002,urban_residential,655500,205,0,1800000,2029700,1374200,0
2023-07-24,ATM003,corporate_park,695100,217,0,0,1593500,898500,0
2023-07-24,ATM004,rural_branch,402600,126,0,0,683000,280400,0
2023-07-24,ATM005,transit_hub,1155600,361,0,0,2170100,1014600,0
2023-07-25,ATM001,metro_retail,914900,286,0,2316000,3540500,2625600,0
2023-07-25,ATM002,urban_residential,404900,127,0,0,1374200,969300,0
2023-07-25,ATM003,corporate_park,563000,176,0,0,898500,335500,0
2023-07-25,ATM004,rural_branch,336500,105,0,990000,1270400,933900,0
2023-07-25,ATM005,transit_hub,854800,267,0,2665000,3679600,2824700,0
2023-07-26,ATM001,metro_retail,921100,288,0,0,2625600,1704500,0
2023-07-26,ATM002,urban_residential,470300,147,0,0,969300,498900,0
2023-07-26,ATM003,corporate_park,467000,146,0,2015000,2350500,1883500,0
2023-07-26,ATM004,rural_branch,314300,98,0,0,933900,619600,0
2023-07-26,ATM005,transit_hub,884700,276,0,0,2824700,1940000,0
2023-07-27,ATM001,metro_retail,1028900,322,0,0,1704500,675600,0
2023-07-27,ATM002,urban_residential,501400,157,0,1531000,2029900,1528500,0
2023-07-27,ATM003,corporate_park,545500,170,0,0,1883500,1338100,0
2023-07-27,ATM004,rural_branch,412700,129,0,0,619600,206900,0
2023-07-27,ATM005,transit_hub,950100,297,0,0,1940000,990000,0
2023-07-28,ATM001,metro_retail,1264800,395,0,2864000,3539600,2274800,0
2023-07-28,ATM002,urban_residential,652300,204,0,0,1528500,876200,0
2023-07-28,ATM003,corporate_park,856000,268,0,0,1338100,482100,0
2023-07-28,ATM004,rural_branch,399600,125,0,1063000,1269900,870300,0
2023-07-28,ATM005,transit_hub,1234800,386,0,2690000,3680000,2445200,0
2023-07-29,ATM001,metro_retail,2274800,711,0,0,2274800,0,1
2023-07-29,ATM002,urban_residential,876200,274,0,0,876200,0,1
2023-07-29,ATM003,corporate_park,1086100,339,0,1868000,2350100,1263900,0
2023-07-29,ATM004,rural_branch,856100,268,0,0,870300,14200,0
2023-07-29,ATM005,transit_hub,2132200,666,0,0,2445200,312900,0
2023-07-30,ATM001,metro_retail,2025600,633,0,3540000,3540000,1514400,0
2023-07-30,ATM002,urban_residential,1056500,330,0,2030000,2030000,973500,0
2023-07-30,ATM003,corporate_park,1150300,359,0,0,1263900,113600,0
2023-07-30,ATM004,rural_branch,806700,252,0,1256000,1270200,463500,0
2023-07-30,ATM005,transit_hub,1632400,510,0,3367000,3679900,2047500,0
2023-07-31,ATM001,metro_retail,1514400,473,0,0,1514400,0,1
2023-07-31,ATM002,urban_residential,765800,239,0,0,973500,207600,0
2023-07-31,ATM003,corporate_park,876100,274,0,2236000,2349600,1473500,0
2023-07-31,ATM004,rural_branch,463500,145,0,0,463500,0,1
2023-07-31,ATM005,transit_hub,1564000,489,0,0,2047500,483500,0
