date,atm_id,location_type,net_cash_out,num_withdrawals,is_holiday,replenishment,end_of_day_balance,stockout
2023-04-21,ATM002,urban_residential,700100,219,0,1622000,1419600,0
2023-04-21,ATM003,corporate_park,1048500,328,0,0,545200,0
2023-04-21,ATM004,rural_branch,362000,113,0,1032000,878300,0
2023-04-21,ATM005,transit_hub,1282200,401,0,0,297200,0
2023-04-22,ATM001,metro_retail,1498600,468,0,0,821200,0
2023-04-22,ATM002,urban_residential,929000,290,0,0,490600,0
2023-04-22,ATM003,corporate_park,1255900,392,0,2375000,1664400,0
2023-04-22,ATM004,rural_branch,675300,211,0,0,203000,0
2023-04-22,ATM005,transit_hub,1298000,406,0,2993000,1992200,0
2023-04-23,ATM001,metro_retail,1518800,475,0,2719000,2021400,0
2023-04-23,ATM002,urban_residential,790500,247,0,1629000,1329100,0
2023-04-23,ATM003,corporate_park,1085000,339,0,0,579400,0
2023-04-23,ATM004,rural_branch,454000,142,0,1037000,786000,0
2023-04-23,ATM005,transit_hub,1264000,395,0,0,728200,0
2023-04-24,ATM001,metro_retail,1002600,313,0,0,1018700,0
2023-04-24,ATM002,urban_residential,560000,175,0,0,769100,0
2023-04-24,ATM003,corporate_park,785500,245,0,2341000,2134800,0
2023-04-24,ATM004,rural_branch,350200,109,0,0,435800,0
2023-04-24,ATM005,transit_hub,983100,307,0,2562000,2307100,0
2023-04-25,ATM001,metro_retail,893100,279,0,2521000,2646600,0
2023-04-25,ATM002,urban_residential,516200,161,0,0,252900,0
2023-04-25,ATM003,corporate_park,603100,188,0,0,1531700,0
2023-04-25,ATM004,rural_branch,292600,91,0,0,143200,0
2023-04-25,ATM005,transit_hub,790200,247,0,0,1516900,0
2023-04-26,ATM001,metro_retail,802400,251,0,0,1844200,0
2023-04-26,ATM002,urban_residential,481200,150,0,1867000,1638700,0
2023-04-26,ATM003,corporate_park,672800,210,0,0,858900,0
2023-04-26,ATM004,rural_branch,347200,109,0,1097000,893000,0
2023-04-26,ATM005,transit_hub,777800,243,0,0,739100,0
2023-04-27,ATM001,metro_retail,858300,268,0,0,985900,0
2023-04-27,ATM002,urban_residential,413600,129,0,0,1225100,0
2023-04-27,ATM003,corporate_park,640700,200,0,2061000,2279100,0
2023-04-27,ATM004,rural_branch,316600,99,0,0,576300,0
2023-04-27,ATM005,transit_hub,737300,230,0,2551000,2552800,0
2023-04-28,ATM001,metro_retail,1787300,559,0,2554000,1752600,0
2023-04-28,ATM002,urban_residential,880600,275,0,0,344500,0
2023-04-28,ATM003,corporate_park,1385600,433,0,0,893500,0
2023-04-28,ATM004,rural_branch,576300,180,0,0,0,1
2023-04-28,ATM005,transit_hub,1440600,450,0,0,1112200,0
2023-04-29,ATM001,metro_retail,1752600,548,0,0,0,1
2023-04-29,ATM002,urban_residential,1122300,351,0,1775000,997300,0
2023-04-29,ATM003,corporate_park,1501100,469,0,2026000,1418400,0
2023-04-29,ATM004,rural_branch,653000,204,0,1240000,587000,0
2023-04-29,ATM005,transit_hub,1804200,564,0,2178000,1486000,0
2023-04-30,ATM001,metro_retail,1632400,510,0,3540000,1907600,0
2023-04-30,ATM002,urban_residential,997300,312,0,0,0,1
2023-04-30,ATM003,corporate_park,1324900,414,0,0,93600,0
2023-04-30,ATM004,rural_branch,587000,183,0,0,0,1
2023-04-30,ATM005,transit_hub,1486000,464,0,0,0,1
2023-05-01,ATM001,metro_retail,1635000,511,0,0,272600,0
2023-05-01,ATM002,urban_residential,896100,280,0,2120000,1223900,0
2023-05-01,ATM003,corporate_park,1257400,393,0,2826000,1662200,0
2023-05-01,ATM004,rural_branch,568000,177,0,1240000,672000,0
2023-05-01,ATM005,transit_hub,1387600,434,0,3290000,1902400,0
2023-05-02,ATM001,metro_retail,1169000,365,0,3267000,2370500,0
2023-05-02,ATM002,urban_residential,725300,227,0,0,498600,0
2023-05-02,ATM003,corporate_park,873600,273,0,0,788600,0
2023-05-02,ATM004,rural_branch,372900,117,0,0,299100,0
2023-05-02,ATM005,transit_hub,975000,305,0,0,927400,0
2023-05-03,ATM001,metro_retail,958700,300,0,0,1411800,0
2023-05-03,ATM002,urban_residential,528300,165,0,1621000,1591300,0
2023-05-03,ATM003,corporate_park,774700,242,0,2131000,2144900,0
2023-05-03,ATM004,rural_branch,396000,124,0,941000,844100,0
2023-05-03,ATM005,transit_hub,799900,250,0,2363000,2490500,0
2023-05-04,ATM001,metro_retail,809100,253,0,0,602700,0
2023-05-04,ATM002,urban_residential,465600,145,0,0,1125800,0
2023-05-04,ATM003,corporate_park,689300,215,0,0,1455600,0
2023-05-04,ATM004,rural_branch,342300,107,0,0,501900,0
2023-05-04,ATM005,transit_hub,739800,231,0,0,1750600,0
2023-05-05,ATM001,metro_retail,1393500,435,0,2937000,2146300,0
2023-05-05,ATM002,urban_residential,763800,239,0,0,362000,0
2023-05-05,ATM003,corporate_park,980100,306,0,0,475500,0
2023-05-05,ATM004,rural_branch,464100,145,0,0,37800,0
2023-05-05,ATM005,transit_hub,1056400,330,0,0,694300,0
2023-05-06,ATM001,metro_retail,1627200,509,0,0,519000,0
2023-05-06,ATM002,urban_residential,874600,273,0,1758000,1245400,0
2023-05-06,ATM003,corporate_park,1137300,355,0,2445000,1783200,0
2023-05-06,ATM004,rural_branch,676500,211,0,1202000,563300,0
2023-05-06,ATM005,transit_hub,1743400,545,0,2596000,1546800,0
2023-05-07,ATM001,metro_retail,1523200,476,0,3021000,2016800,0
2023-05-07,ATM002,urban_residential,814700,255,0,0,430700,0
2023-05-07,ATM003,corporate_park,1069000,334,0,0,714100,0
2023-05-07,ATM004,rural_branch,563300,176,0,0,0,1
2023-05-07,ATM005,transit_hub,1131800,354,0,0,415000,0
2023-05-08,ATM001,metro_retail,1116700,349,0,0,900100,0
2023-05-08,ATM002,urban_residential,598000,187,0,1689000,1521800,0
2023-05-08,ATM003,corporate_park,874800,273,0,2206000,2045300,0
2023-05-08,ATM004,rural_branch,468200,146,0,1240000,771800,0
2023-05-08,ATM005,transit_hub,1080000,337,0,2875000,2210000,0
2023-05-09,ATM001,metro_retail,795400,249,0,2640000,2744700,0
2023-05-09,ATM002,urban_residential,459500,144,0,0,1062300,0
2023-05-09,ATM003,corporate_park,628500,196,0,0,1416800,0
2023-05-09,ATM004,rural_branch,313000,98,0,0,458700,0
2023-05-09,ATM005,transit_hub,755600,236,0,0,1454500,0
2023-05-10,ATM001,metro_retail,768800,240,0,0,1975900,0
2023-05-10,ATM002,urban_residential,491000,153,0,0,571300,0
2023-05-10,ATM003,corporate_park,605600,189,0,0,811200,0
2023-05-10,ATM004,rural_branch,310500,97,0,0,148200,0
2023-05-10,ATM005,transit_hub,773500,242,0,0,680900,0
2023-05-11,ATM001,metro_retail,820400,256,0,0,1155500,0
2023-05-11,ATM002,urban_residential,543300,170,0,1549000,1577000,0
2023-05-11,ATM003,corporate_park,629500,197,0,2109000,2290700,0
2023-05-11,ATM004,rural_branch,355900,111,0,1092000,884400,0
2023-05-11,ATM005,transit_hub,1009600,315,0,2609000,2280300,0
2023-05-12,ATM001,metro_retail,1304300,408,0,2384000,2235300,0
2023-05-12,ATM002,urban_residential,634800,198,0,0,942200,0
2023-05-12,ATM003,corporate_park,924700,289,0,0,1366000,0
2023-05-12,ATM004,rural_branch,517500,162,0,0,366800,0
2023-05-12,ATM005,transit_hub,1141400,357,0,0,1139000,0
2023-05-13,ATM001,metro_retail,1656800,518,0,0,578500,0
2023-05-13,ATM002,urban_residential,897900,281,0,0,44200,0
2023-05-13,ATM003,corporate_park,1294900,405,0,0,71100,0
2023-05-13,ATM004,rural_branch,576000,180,0,873000,663900,0
2023-05-13,ATM005,transit_hub,1407600,440,0,2151000,1882400,0
2023-05-14,ATM001,metro_retail,1406800,440,0,2962000,2133700,0
2023-05-14,ATM002,urban_residential,799100,250,0,2076000,1321200,0
2023-05-14,ATM003,corporate_park,998400,312,0,2849000,1921600,0
2023-05-14,ATM004,rural_branch,626400,196,0,0,37500,0
2023-05-14,ATM005,transit_hub,1299500,406,0,0,582900,0
2023-05-15,ATM001,metro_retail,1234000,386,0,0,899700,0
2023-05-15,ATM002,urban_residential,687000,215,0,0,634200,0
2023-05-15,ATM003,corporate_park,846300,264,0,0,1075300,0
2023-05-15,ATM004,rural_branch,449100,140,0,1203000,791400,0
2023-05-15,ATM005,transit_hub,1063300,332,0,2707000,2226500,0
2023-05-16,ATM001,metro_retail,823400,257,0,2640000,2716200,0
2023-05-16,ATM002,urban_residential,514100,161,0,1486000,1606000,0
2023-05-16,ATM003,corporate_park,657400,205,0,0,417900,0
2023-05-16,ATM004,rural_branch,315400,99,0,0,476000,0
2023-05-16,ATM005,transit_hub,830200,259,0,0,1396300,0
2023-05-17,ATM001,metro_retail,823100,257,0,0,1893100,0
2023-05-17,ATM002,urban_residential,477200,149,0,0,1128800,0
2023-05-17,ATM003,corporate_park,588300,184,0,2502000,2331700,0
2023-05-17,ATM004,rural_branch,321500,100,0,0,154500,0
2023-05-17,ATM005,transit_hub,733700,229,0,0,662600,0
2023-05-18,ATM001,metro_retail,917400,287,0,0,975800,0
2023-05-18,ATM002,urban_residential,482900,151,0,0,646000,0
2023-05-18,ATM003,corporate_park,675100,211,0,0,1656600,0
2023-05-18,ATM004,rural_branch,300100,94,0,1085000,939400,0
2023-05-18,ATM005,transit_hub,793200,248,0,2627000,2496500,0
2023-05-19,ATM001,metro_retail,1172200,366,0,2564000,2367600,0
2023-05-19,ATM002,urban_residential,656800,205,0,1474000,1463100,0
2023-05-19,ATM003,corporate_park,936400,293,0,0,720200,0
2023-05-19,ATM004,rural_branch,391600,122,0,0,547900,0
2023-05-19,ATM005,transit_hub,1081600,338,0,0,1414900,0
2023-05-20,ATM001,metro_retail,1609600,503,0,0,758000,0
2023-05-20,ATM002,urban_residential,807200,252,0,0,655900,0
2023-05-20,ATM003,corporate_park,1253400,392,0,2200000,1666800,0
2023-05-20,ATM004,rural_branch,547900,171,0,0,0,1
2023-05-20,ATM005,transit_hub,1265300,395,0,0,149600,0
2023-05-21,ATM001,metro_retail,1437300,449,0,2782000,2102700,0
2023-05-21,ATM002,urban_residential,778500,243,0,1464000,1341500,0
2023-05-21,ATM003,corporate_park,1059500,331,0,0,607300,0
2023-05-21,ATM004,rural_branch,577900,181,0,1240000,662100,0
2023-05-21,ATM005,transit_hub,1148600,359,0,3140000,2140900,0
2023-05-22,ATM001,metro_retail,1068900,334,0,0,1033800,0
2023-05-22,ATM002,urban_residential,622100,194,0,0,719400,0
2023-05-22,ATM003,corporate_park,719700,225,0,2313000,2200500,0
2023-05-22,ATM004,rural_branch,368500,115,0,0,293600,0
2023-05-22,ATM005,transit_hub,1117600,349,0,0,1023400,0
2023-05-23,ATM001,metro_retail,962400,301,0,2506000,2577400,0
2023-05-23,ATM002,urban_residential,517800,162,0,1401000,1602600,0
2023-05-23,ATM003,corporate_park,689700,216,0,0,1510800,0
2023-05-23,ATM004,rural_branch,320100,100,0,946000,919500,0
2023-05-23,ATM005,transit_hub,802500,251,0,2267000,2487800,0
2023-05-24,ATM001,metro_retail,894200,279,0,0,1683200,0
2023-05-24,ATM002,urban_residential,461300,144,0,0,1141300,0
2023-05-24,ATM003,corporate_park,653900,204,0,0,856900,0
2023-05-24,ATM004,rural_branch,327900,102,0,0,591600,0
2023-05-24,ATM005,transit_hub,720900,225,0,0,1766900,0
2023-05-25,ATM001,metro_retail,868200,271,0,0,815000,0
2023-05-25,ATM002,urban_residential,592200,185,0,0,549100,0
2023-05-25,ATM003,corporate_park,528600,165,0,2063000,2391300,0
2023-05-25,ATM004,rural_branch,311800,97,0,0,279800,0
2023-05-25,ATM005,transit_hub,781600,244,0,0,985300,0
2023-05-26,ATM001,metro_retail,1228500,384,0,2725000,2311500,0
2023-05-26,ATM002,urban_residential,706800,221,0,1571000,1413300,0
2023-05-26,ATM003,corporate_park,884200,276,0,0,1507100,0
2023-05-26,ATM004,rural_branch,533600,167,0,960000,706200,0
2023-05-26,ATM005,transit_hub,1046800,327,0,2305000,2243500,0
2023-05-27,ATM001,metro_retail,1683400,526,0,0,628100,0
2023-05-27,ATM002,urban_residential,887400,277,0,0,525900,0
2023-05-27,ATM003,corporate_park,1102900,345,0,0,404200,0
2023-05-27,ATM004,rural_branch,568500,178,0,0,137700,0
2023-05-27,ATM005,transit_hub,1413000,442,0,0,830500,0
2023-05-28,ATM001,metro_retail,1400800,438,0,2912000,2139300,0
2023-05-28,ATM002,urban_residential,821200,257,0,1594000,1298700,0
2023-05-28,ATM003,corporate_park,995400,311,0,2516000,1924800,0
2023-05-28,ATM004,rural_branch,574600,180,0,1102000,665100,0
2023-05-28,ATM005,transit_hub,1365900,427,0,2459000,1923600,0
2023-05-29,ATM001,metro_retail,1378600,431,0,0,760700,0
2023-05-29,ATM002,urban_residential,755500,236,0,0,543200,0
2023-05-29,ATM003,corporate_park,1170400,366,0,0,754400,0
2023-05-29,ATM004,rural_branch,494100,154,0,0,171000,0
2023-05-29,ATM005,transit_hub,1194400,373,0,0,729200,0
2023-05-30,ATM001,metro_retail,1138400,356,0,2779000,2401300,0
2023-05-30,ATM002,urban_residential,640900,200,0,1577000,1479300,0
2023-05-30,ATM003,corporate_park,726500,227,0,2166000,2193900,0
2023-05-30,ATM004,rural_branch,432500,135,0,1069000,807500,0
2023-05-30,ATM005,transit_hub,1075100,336,0,2561000,2215000,0
2023-05-31,ATM001,metro_retail,1098300,343,0,0,1303000,0
2023-05-31,ATM002,urban_residential,533300,167,0,0,945900,0
2023-05-31,ATM003,corporate_park,739800,231,0,0,1454100,0
2023-05-31,ATM004,rural_branch,468400,146,0,0,339100,0
2023-05-31,ATM005,transit_hub,934700,292,0,0,1280300,0
2023-06-01,ATM001,metro_retail,1303000,407,0,0,0,1
2023-06-01,ATM002,urban_residential,765800,239,0,0,180200,0
2023-06-01,ATM003,corporate_park,1020400,319,0,0,433600,0
2023-06-01,ATM004,rural_branch,498600,156,0,901000,741500,0
2023-06-01,ATM005,transit_hub,1075100,336,0,0,205200,0
2023-06-02,ATM001,metro_retail,1787900,559,0,3540000,1752100,0
2023-06-02,ATM002,urban_residential,964600,301,0,1940000,1155500,0
2023-06-02,ATM003,corporate_park,1360200,425,0,2486000,1559400,0
2023-06-02,ATM004,rural_branch,595300,186,0,0,146200,0
2023-06-02,ATM005,transit_hub,1573400,492,0,3085000,1716900,0
2023-06-03,ATM001,metro_retail,1752100,548,0,0,0,1
2023-06-03,ATM002,urban_residential,1155500,361,0,0,0,1
2023-06-03,ATM003,corporate_park,1408300,440,0,0,151100,0
2023-06-03,ATM004,rural_branch,764600,239,0,1094000,475700,0
2023-06-03,ATM005,transit_hub,1716900,537,0,0,0,1
2023-06-04,ATM001,metro_retail,1405200,439,0,3540000,2134800,0
2023-06-04,ATM002,urban_residential,809000,253,0,2120000,1311000,0
2023-06-04,ATM003,corporate_park,1141500,357,0,2769000,1778600,0
2023-06-04,ATM004,rural_branch,475700,149,0,0,0,1
2023-06-04,ATM005,transit_hub,1458700,456,0,3290000,1831300,0
2023-06-05,ATM001,metro_retail,1075700,336,0,0,1059100,0
2023-06-05,ATM002,urban_residential,569400,178,0,0,741500,0
2023-06-05,ATM003,corporate_park,768300,240,0,0,1010300,0
2023-06-05,ATM004,rural_branch,388400,121,0,1240000,851600,0
2023-06-05,ATM005,transit_hub,923300,289,0,0,908000,0
2023-06-06,ATM001,metro_retail,823600,257,0,2481000,2716500,0
2023-06-06,ATM002,urban_residential,456600,143,0,0,284900,0
2023-06-06,ATM003,corporate_park,763000,238,0,1910000,2157300,0
2023-06-06,ATM004,rural_branch,304400,95,0,0,547100,0
2023-06-06,ATM005,transit_hub,904400,283,0,2382000,2385500,0
2023-06-07,ATM001,metro_retail,949400,297,0,0,1767200,0
2023-06-07,ATM002,urban_residential,582400,182,0,1835000,1537600,0
2023-06-07,ATM003,corporate_park,757100,237,0,0,1400200,0
2023-06-07,ATM004,rural_branch,405400,127,0,0,141700,0
2023-06-07,ATM005,transit_hub,1042700,326,0,0,1342800,0
2023-06-08,ATM001,metro_retail,835900,261,0,0,931200,0
2023-06-08,ATM002,urban_residential,521900,163,0,0,1015700,0
2023-06-08,ATM003,corporate_park,651200,203,0,0,749000,0
2023-06-08,ATM004,rural_branch,377700,118,0,1098000,862000,0
2023-06-08,ATM005,transit_hub,785500,245,0,0,557300,0
2023-06-09,ATM001,metro_retail,1214100,379,0,2609000,2326100,0
2023-06-09,ATM002,urban_residential,682700,213,0,0,333000,0
2023-06-09,ATM003,corporate_park,848700,265,0,2171000,2071300,0
2023-06-09,ATM004,rural_branch,434000,136,0,0,428000,0
2023-06-09,ATM005,transit_hub,1090500,341,0,2733000,2199800,0
2023-06-10,ATM001,metro_retail,1575300,492,0,0,750800,0
2023-06-10,ATM002,urban_residential,947100,296,0,1787000,1172900,0
2023-06-10,ATM003,corporate_park,1386300,433,0,0,685000,0
2023-06-10,ATM004,rural_branch,525200,164,0,812000,714800,0
2023-06-10,ATM005,transit_hub,1481700,463,0,0,718100,0
2023-06-11,ATM001,metro_retail,1459100,456,0,2789000,2080800,0
2023-06-11,ATM002,urban_residential,824200,258,0,0,348700,0
2023-06-11,ATM003,corporate_park,963600,301,0,2235000,1956400,0
2023-06-11,ATM004,rural_branch,459100,143,0,0,255800,0
2023-06-11,ATM005,transit_hub,1282200,401,0,2572000,2007900,0
2023-06-12,ATM001,metro_retail,1137000,355,0,0,943800,0
2023-06-12,ATM002,urban_residential,714400,223,0,1771000,1405300,0
2023-06-12,ATM003,corporate_park,779800,244,0,0,1176600,0
2023-06-12,ATM004,rural_branch,363200,114,0,984000,876500,0
2023-06-12,ATM005,transit_hub,975000,305,0,0,1033000,0
2023-06-13,ATM001,metro_retail,840100,263,0,2596000,2699700,0
2023-06-13,ATM002,urban_residential,526000,164,0,0,879300,0
2023-06-13,ATM003,corporate_park,575000,180,0,0,601600,0
2023-06-13,ATM004,rural_branch,308300,96,0,0,568200,0
2023-06-13,ATM005,transit_hub,706900,221,0,2257000,2583000,0
2023-06-14,ATM001,metro_retail,804600,251,0,0,1895100,0
2023-06-14,ATM002,urban_residential,488700,153,0,0,390600,0
2023-06-14,ATM003,corporate_park,701000,219,0,2318000,2218600,0
2023-06-14,ATM004,rural_branch,307200,96,0,0,261000,0
2023-06-14,ATM005,transit_hub,603600,189,0,0,1979500,0
2023-06-15,ATM001,metro_retail,1036700,324,0,0,858400,0
2023-06-15,ATM002,urban_residential,537900,168,0,1729000,1581700,0
2023-06-15,ATM003,corporate_park,814100,254,0,0,1404500,0
2023-06-15,ATM004,rural_branch,315100,98,0,979000,925000,0
2023-06-15,ATM005,transit_hub,970300,303,0,0,1009200,0
2023-06-16,ATM001,metro_retail,1279400,400,0,2682000,2261000,0
2023-06-16,ATM002,urban_residential,807200,252,0,0,774500,0
2023-06-16,ATM003,corporate_park,1062900,332,0,0,341600,0
2023-06-16,ATM004,rural_branch,471700,147,0,0,453300,0
2023-06-16,ATM005,transit_hub,1251200,391,0,2281000,2038900,0
2023-06-17,ATM001,metro_retail,1775500,555,0,0,485500,0
2023-06-17,ATM002,urban_residential,774500,242,0,0,0,1
2023-06-17,ATM003,corporate_park,1530800,478,0,2578000,1388700,0
2023-06-17,ATM004,rural_branch,448900,140,0,0,4400,0
2023-06-17,ATM005,transit_hub,1552000,485,0,0,486900,0
2023-06-18,ATM001,metro_retail,1209800,378,0,3055000,2330700,0
2023-06-18,ATM002,urban_residential,754300,236,0,2120000,1365700,0
2023-06-18,ATM003,corporate_park,1245100,389,0,0,143600,0
2023-06-18,ATM004,rural_branch,530100,166,0,1236000,710200,0
2023-06-18,ATM005,transit_hub,1181900,369,0,2803000,2108000,0
2023-06-19,ATM001,metro_retail,1022100,319,0,0,1308600,0
2023-06-19,ATM002,urban_residential,572600,179,0,0,793100,0
2023-06-19,ATM003,corporate_park,801200,250,0,2776000,2118400,0
2023-06-19,ATM004,rural_branch,477600,149,0,0,232600,0
2023-06-19,ATM005,transit_hub,1037400,324,0,0,1070600,0
2023-06-20,ATM001,metro_retail,829900,259,0,0,478700,0
2023-06-20,ATM002,urban_residential,458500,143,0,0,334600,0
2023-06-20,ATM003,corporate_park,687900,215,0,0,1430500,0
2023-06-20,ATM004,rural_branch,281300,88,0,1007000,958300,0
2023-06-20,ATM005,transit_hub,795700,249,0,2219000,2493900,0
2023-06-21,ATM001,metro_retail,994600,311,0,3061000,2545000,0
2023-06-21,ATM002,urban_residential,463300,145,0,1785000,1656300,0
2023-06-21,ATM003,corporate_park,671900,210,0,0,758600,0
2023-06-21,ATM004,rural_branch,232400,73,0,0,725900,0
2023-06-21,ATM005,transit_hub,680300,213,0,0,1813600,0
2023-06-22,ATM001,metro_retail,878200,274,0,0,1666800,0
2023-06-22,ATM002,urban_residential,532800,167,0,0,1123500,0
2023-06-22,ATM003,corporate_park,734700,230,0,2161000,2184900,0
2023-06-22,ATM004,rural_branch,335000,105,0,0,390900,0
2023-06-22,ATM005,transit_hub,768200,240,0,0,1045400,0
2023-06-23,ATM001,metro_retail,1222700,382,0,0,444100,0
2023-06-23,ATM002,urban_residential,760100,238,0,0,363400,0
2023-06-23,ATM003,corporate_park,935700,292,0,0,1249200,0
2023-06-23,ATM004,rural_branch,499000,156,0,849000,740900,0
2023-06-23,ATM005,transit_hub,1160600,363,0,2245000,2129800,0
2023-06-24,ATM001,metro_retail,1512700,473,0,3096000,2027400,0
2023-06-24,ATM002,urban_residential,998400,312,0,1757000,1122000,0
2023-06-24,ATM003,corporate_park,1249200,390,0,0,0,1
2023-06-24,ATM004,rural_branch,577000,180,0,0,164000,0
2023-06-24,ATM005,transit_hub,1324700,414,0,0,805100,0
2023-06-25,ATM001,metro_retail,1380900,432,0,0,646500,0
2023-06-25,ATM002,urban_residential,811000,253,0,0,311000,0
2023-06-25,ATM003,corporate_park,1058100,331,0,2920000,1861900,0
2023-06-25,ATM004,rural_branch,535700,167,0,1076000,704300,0
2023-06-25,ATM005,transit_hub,1269200,397,0,2485000,2020900,0
2023-06-26,ATM001,metro_retail,1113800,348,0,2894000,2426700,0
2023-06-26,ATM002,urban_residential,661500,207,0,1809000,1458400,0
2023-06-26,ATM003,corporate_park,854200,267,0,0,1007700,0
2023-06-26,ATM004,rural_branch,463400,145,0,0,240800,0
2023-06-26,ATM005,transit_hub,924900,289,0,0,1096100,0
2023-06-27,ATM001,metro_retail,854100,267,0,0,1572600,0
2023-06-27,ATM002,urban_residential,571000,178,0,0,887400,0
2023-06-27,ATM003,corporate_park,606600,190,0,1912000,2313100,0
2023-06-27,ATM004,rural_branch,376700,118,0,999000,863100,0
2023-06-27,ATM005,transit_hub,793900,248,0,2194000,2496200,0
2023-06-28,ATM001,metro_retail,1045000,327,0,0,527600,0
2023-06-28,ATM002,urban_residential,659000,206,0,0,228400,0
2023-06-28,ATM003,corporate_park,967400,302,0,0,1345700,0
2023-06-28,ATM004,rural_branch,428500,134,0,0,434600,0
2023-06-28,ATM005,transit_hub,1027000,321,0,0,1469100,0
2023-06-29,ATM001,metro_retail,1123400,351,0,3012000,2416200,0
2023-06-29,ATM002,urban_residential,735100,230,0,1892000,1385300,0
2023-06-29,ATM003,corporate_park,780900,244,0,0,564800,0
2023-06-29,ATM004,rural_branch,379100,118,0,0,55600,0
2023-06-29,ATM005,transit_hub,1155900,361,0,0,313200,0
2023-06-30,ATM001,metro_retail,1725700,539,0,0,690500,0
2023-06-30,ATM002,urban_residential,834700,261,0,0,550600,0
2023-06-30,ATM003,corporate_park,1329700,416,0,2355000,1590100,0
2023-06-30,ATM004,rural_branch,616000,193,0,1184000,623500,0
2023-06-30,ATM005,transit_hub,1287800,402,0,2977000,2002400,0
2023-07-01,ATM001,metro_retail,2322000,726,0,2850000,1218500,0
2023-07-01,ATM002,urban_residential,1269100,397,0,1569000,850500,0
2023-07-01,ATM003,corporate_park,1590100,497,0,0,0,1
2023-07-01,ATM004,rural_branch,623500,195,0,0,0,1
2023-07-01,ATM005,transit_hub,1977900,618,0,0,24500,0
2023-07-02,ATM001,metro_retail,1985100,620,0,2321000,1554400,0
2023-07-02,ATM002,urban_residential,850500,266,0,0,0,1
2023-07-02,ATM003,corporate_park,1343600,420,0,2920000,1576400,0
2023-07-02,ATM004,rural_branch,706800,221,0,1240000,533200,0
2023-07-02,ATM005,transit_hub,1739000,543,0,3265000,1550500,0
2023-07-03,ATM001,metro_retail,1290000,403,0,0,264400,0
2023-07-03,ATM002,urban_residential,647400,202,0,2120000,1472600,0
2023-07-03,ATM003,corporate_park,1082300,338,0,0,494100,0
2023-07-03,ATM004,rural_branch,497800,156,0,0,35400,0
2023-07-03,ATM005,transit_hub,1365400,427,0,0,185200,0
2023-07-04,ATM001,metro_retail,828100,259,0,3276000,2712300,0
2023-07-04,ATM002,urban_residential,490400,153,0,0,982200,0
2023-07-04,ATM003,corporate_park,634100,198,0,2426000,2286000,0
2023-07-04,ATM004,rural_branch,301000,94,0,1205000,939500,0
2023-07-04,ATM005,transit_hub,713100,223,0,3105000,2577000,0
2023-07-05,ATM001,metro_retail,910700,285,0,0,1801600,0
2023-07-05,ATM002,urban_residential,524800,164,0,0,457400,0
2023-07-05,ATM003,corporate_park,693800,217,0,0,1592200,0
2023-07-05,ATM004,rural_branch,362400,113,0,0,577100,0
2023-07-05,ATM005,transit_hub,799300,250,0,0,1777700,0
2023-07-06,ATM001,metro_retail,846600,265,0,0,955100,0
2023-07-06,ATM002,urban_residential,487300,152,0,1663000,1633100,0
2023-07-06,ATM003,corporate_park,746500,233,0,0,845800,0
2023-07-06,ATM004,rural_branch,323000,101,0,0,254000,0
2023-07-06,ATM005,transit_hub,694100,217,0,0,1083600,0
2023-07-07,ATM001,metro_retail,1319200,412,0,2585000,2220800,0
2023-07-07,ATM002,urban_residential,796500,249,0,0,836600,0
2023-07-07,ATM003,corporate_park,926900,290,0,2074000,1992800,0
2023-07-07,ATM004,rural_branch,442600,138,0,986000,797400,0
2023-07-07,ATM005,transit_hub,1473700,461,0,2206000,1815900,0
2023-07-08,ATM001,metro_retail,1622600,507,0,0,598200,0
2023-07-08,ATM002,urban_residential,836600,261,0,0,0,1
2023-07-08,ATM003,corporate_park,1126900,352,0,0,866000,0
2023-07-08,ATM004,rural_branch,626200,196,0,0,171200,0
2023-07-08,ATM005,transit_hub,1310800,410,0,0,505000,0
2023-07-09,ATM001,metro_retail,1317200,412,0,2942000,2223000,0
2023-07-09,ATM002,urban_residential,776500,243,0,2120000,1343500,0
2023-07-09,ATM003,corporate_park,983400,307,0,2054000,1936600,0
2023-07-09,ATM004,rural_branch,562500,176,0,1069000,677800,0
2023-07-09,ATM005,transit_hub,1214700,380,0,2785000,2075400,0
2023-07-10,ATM001,metro_retail,1168100,365,0,0,1054900,0
2023-07-10,ATM002,urban_residential,637800,199,0,0,705600,0
2023-07-10,ATM003,corporate_park,761100,238,0,0,1175500,0
2023-07-10,ATM004,rural_branch,410700,128,0,0,267100,0
2023-07-10,ATM005,transit_hub,1066800,333,0,0,1008600,0
2023-07-11,ATM001,metro_retail,812300,254,0,2485000,2727500,0
2023-07-11,ATM002,urban_residential,449100,140,0,1414000,1670500,0
2023-07-11,ATM003,corporate_park,674600,211,0,0,500900,0
2023-07-11,ATM004,rural_branch,295300,92,0,973000,944800,0
2023-07-11,ATM005,transit_hub,825200,258,0,2281000,2464300,0
2023-07-12,ATM001,metro_retail,914300,286,0,0,1813200,0
2023-07-12,ATM002,urban_residential,517300,162,0,0,1153300,0
2023-07-12,ATM003,corporate_park,675800,211,0,2419000,2244100,0
2023-07-12,ATM004,rural_branch,298200,93,0,0,646500,0
2023-07-12,ATM005,transit_hub,746300,233,0,0,1718000,0
2023-07-13,ATM001,metro_retail,861400,269,0,0,951800,0
